Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
CG1847,FBgn0030345,,,,,FBgn0030345,CG1847
CG18530,FBgn0042207,,,,,FBgn0042207,CG18530
CG18600,FBgn0038601,,,,,FBgn0038601,CG18600
CG18609,FBgn0034382,,,,,FBgn0034382,CG18609
CG18641,FBgn0031426,,,,,FBgn0031426,CG18641
CG18672,FBgn0040628,,,,,FBgn0040628,CAH16
CG18673,FBgn0040629,,,,,FBgn0040629,CAH5
CG18749,FBgn0042182,,,,,FBgn0042182,CG18749
CG18788,FBgn0042126,,,,,FBgn0042126,CG18788
CG18809,FBgn0042132,,,,,FBgn0042132,CG18809
CG18814,FBgn0042137,,,,,FBgn0042137,CG18814
CG18815,FBgn0042138,,,,,FBgn0042138,Apt1
CG1882,FBgn0033226,,,,,FBgn0033226,puml
CG1885,FBgn0030066,,,,,FBgn0030066,Uros1
CG18858,FBgn0042175,,,,,FBgn0042175,CG18858
CG1902,FBgn0033434,,,,,FBgn0033434,CG1902
CG1907,FBgn0039674,,,,,FBgn0039674,CG1907
CG1941,FBgn0033214,,,,,FBgn0033214,CG1941
CG1946,FBgn0033216,,,,,FBgn0033216,CG1946
CG1983,FBgn0039751,,,,,FBgn0039751,CG1983
CG1986,FBgn0030162,,,,,FBgn0030162,CG1986
CG1998,FBgn0030485,,,,,FBgn0030485,CG1998
CG2003,FBgn0039886,,,,,FBgn0039886,CG2003
CG2061,FBgn0027498,,,,,FBgn0027498,CG2061
CG2064,FBgn0033205,,,,,FBgn0033205,CG2064
CG2065,FBgn0033204,,,,,FBgn0033204,CG2065
CG2070,FBgn0033203,,,,,FBgn0033203,CG2070
CG2187,FBgn0017448,,,,,FBgn0017448,CG2187
CG2201,FBgn0032955,,,,,FBgn0032955,CG2201
CG2246,FBgn0039790,,,,,FBgn0039790,CG2246
CG2316,FBgn0039890,,,,,FBgn0039890,ABCD
CG2453,FBgn0030460,,,,,FBgn0030460,Coq5
CG2540,FBgn0030411,,,,,FBgn0030411,CG2540
CG2663,FBgn0037323,,,,,FBgn0037323,CG2663
CG2767,FBgn0037537,,,,,FBgn0037537,CG2767
CG2772,FBgn0031533,,,,,FBgn0031533,CG2772
CG2781,FBgn0037534,,,,,FBgn0037534,ELOVL
CG2794,FBgn0031265,,,,,FBgn0031265,CG2794
CG2818,FBgn0031566,,,,,FBgn0031566,CG2818
CG2846,FBgn0014930,,,,,FBgn0014930,CG2846
CG2862,FBgn0031459,,,,,FBgn0031459,HINT1
CG2964,FBgn0031462,,,,,FBgn0031462,CG2964
CG30008,FBgn0050008,,,,,FBgn0050008,CG30008
CG30016,FBgn0050016,,,,,FBgn0050016,CG30016
CG30022,FBgn0050022,,,,,FBgn0050022,CG30022
CG30054,FBgn0050054,,,,,FBgn0050054,CG30054
CG30059,FBgn0260475,,,,,FBgn0260475,CG30059
CG3009,FBgn0029720,,,,,FBgn0029720,CG3009
CG30103,FBgn0050103,,,,,FBgn0050103,CG30103
CG30265,FBgn0050265,,,,,FBgn0050265,CG30265
CG30274,FBgn0050274,,,,,FBgn0050274,CG30274
CG30339,FBgn0050339,,,,,FBgn0050339,CG30339
CG30344,FBgn0050344,,,,,FBgn0050344,CG30344
CG30345,FBgn0050345,,,,,FBgn0050345,CG30345
CG3036,FBgn0031645,,,,,FBgn0031645,CG3036
CG30392,FBgn0050392,,,,,FBgn0050392,CG30392
CG30394,FBgn0050394,,,,,FBgn0050394,CG30394
CG30427,FBgn0043792,,,,,FBgn0043792,CG30427
CG30463,FBgn0050463,,,,,FBgn0050463,Pgant9
CG30491,FBgn0050491,,,,,FBgn0050491,CG30491
CG30493,FBgn0050493,,,,,FBgn0050493,Coq9
CG30495,FBgn0050495,,,,,FBgn0050495,CG30495
CG30503,FBgn0050503,,,,,FBgn0050503,CG30503
CG3091,FBgn0029608,,,,,FBgn0029608,CG3091
CG31002,FBgn0051002,,,,,FBgn0051002,Ugt35D1
CG31013,FBgn0051013,,,,,FBgn0051013,CG31013
CG31016,FBgn0051016,,,,,FBgn0051016,CG31016
CG31021,FBgn0051021,,,,,FBgn0051021,CG31021
CG31028,FBgn0051028,,,,,FBgn0051028,CG31028
CG31064,FBgn0051064,,,,,FBgn0051064,CG31064
CG31075,FBgn0051075,,,,,FBgn0051075,CG31075
CG31077,FBgn0051077,,,,,FBgn0051077,CG31077
CG31089,FBgn0051089,,,,,FBgn0051089,CG31089
CG31091,FBgn0051091,,,,,FBgn0051091,CG31091
CG31103,FBgn0051103,,,,,FBgn0051103,CG31103
CG31106,FBgn0051106,,,,,FBgn0051106,CG31106
CG31115,FBgn0051115,,,,,FBgn0051115,CG31115
CG31140,FBgn0051140,,,,,FBgn0051140,CG31140
CG31141,FBgn0051141,,,,,FBgn0051141,CG31141
CG31156,FBgn0051156,,,,,FBgn0051156,CG31156
CG31183,FBgn0051183,,,,,FBgn0051183,CG31183
CG31233,FBgn0051233,,,,,FBgn0051233,CG31233
CG31235,FBgn0051235,,,,,FBgn0286852,naz
CG31262,FBgn0051262,,,,,FBgn0051262,CG31262
CG31272,FBgn0051272,,,,,FBgn0051272,CG31272
CG31321,FBgn0051321,,,,,FBgn0051321,CG31321
CG31371,FBgn0051371,,,,,FBgn0051371,CG31371
CG31381,FBgn0043799,,,,,FBgn0043799,CG31381
CG31473,FBgn0051473,,,,,FBgn0051473,CG31473
CG3149,FBgn0027564,,,,,FBgn0027564,CG3149
CG31522,FBgn0051522,,,,,FBgn0051522,CG31522
CG31523,FBgn0051523,,,,,FBgn0051523,CG31523
CG31524,FBgn0051524,,,,,FBgn0051524,CG31524
CG31636,FBgn0051636,,,,,FBgn0051636,CG31636
CG31637,FBgn0051637,,,,,FBgn0051637,CG31637
CG31644,FBgn0051644,,,,,FBgn0051644,CG31644
CG31648,FBgn0051648,,,,,FBgn0051648,CG31648
CG31663,FBgn0051663,,,,,FBgn0051663,CG31663
CG31668,FBgn0051668,,,,,FBgn0051668,CG31668
CG3168,FBgn0029896,,,,,FBgn0029896,CG3168
CG31683,FBgn0051683,,,,,FBgn0051683,CG31683
CG31689,FBgn0031449,,,,,FBgn0031449,CG31689
CG31717,FBgn0051717,,,,,FBgn0051717,CG31717
CG31743,FBgn0032618,,,,,FBgn0032618,CG31743
CG31751,FBgn0086909,,,,,FBgn0086909,CG31751
CG31773,FBgn0051773,,,,,FBgn0051773,CG31773
CG31776,FBgn0051776,,,,,FBgn0051776,CG31776
CG31793,FBgn0051793,,,,,FBgn0051793,CG31793
CG31809,FBgn0051809,,,,,FBgn0051809,CG31809
CG31810,FBgn0051810,,,,,FBgn0051810,CG31810
CG31849,FBgn0051849,,,,,FBgn0051849,Mgat3
CG31871,FBgn0051871,,,,,FBgn0051871,CG31871
CG31872,FBgn0051872,,,,,FBgn0051872,CG31872
CG3191,FBgn0023525,,,,,FBgn0023525,CG3191
CG31915,FBgn0051915,,,,,FBgn0051915,CG31915
CG31924,FBgn0051924,,,,,FBgn0051924,CG31924
CG31937,FBgn0031360,,,,,FBgn0031360,CG31937
CG31960,FBgn0051960,,,,,FBgn0051960,CG31960
CG32024,FBgn0052024,,,,,FBgn0052024,CG32024
CG32026,FBgn0052026,,,,,FBgn0052026,CG32026
CG32036,FBgn0052036,,,,,FBgn0052036,CG32036
CG32071,FBgn0052071,,,,,FBgn0052071,CG32071
CG32079,FBgn0052079,,,,,FBgn0052079,CG32079
CG32081,FBgn0052081,,,,,FBgn0052081,CG32081
CG32099,FBgn0052099,,,,,FBgn0052099,CG32099
CG32103,FBgn0052103,,,,,FBgn0052103,SCaMC
CG3216,FBgn0034568,,,,,FBgn0034568,CG3216
CG32174,FBgn0052174,,,,,FBgn0052174,Coq4
CG32191,FBgn0052191,,,,,FBgn0052191,CG32191
CG32196,FBgn0052196,,,,,FBgn0052196,CG32196
CG32199,FBgn0052199,,,,,FBgn0052199,CG32199
CG32201,FBgn0052201,,,,,FBgn0052201,CG32201
CG32206,FBgn0052206,,,,,FBgn0052206,CG32206
CG32262,FBgn0052262,,,,,FBgn0052262,CG32262
CG32284,FBgn0052284,,,,,FBgn0052284,CG32284
CG32301,FBgn0052301,,,,,FBgn0052301,CG32301
CG32302,FBgn0052302,,,,,FBgn0052302,CG32302
CG32305,FBgn0052305,,,,,FBgn0052305,CG32305
CG32396,FBgn0052396,,,,,FBgn0052396,CG32396
CG32444,FBgn0043783,,,,,FBgn0043783,CG32444
CG32445,FBgn0052445,,,,,FBgn0052445,CG32445
CG32485,FBgn0052485,,,,,FBgn0052485,CG32485
CG3253,FBgn0041706,,,,,FBgn0041706,CG3253
CG32549,FBgn0052549,,,,,FBgn0052549,CG32549
CG3262,FBgn0032986,,,,,FBgn0032986,CG3262
CG32669,FBgn0052669,,,,,FBgn0052669,CG32669
CG32698,FBgn0052698,,,,,FBgn0052698,CARPB
CG32750,FBgn0052750,,,,,FBgn0052750,CG32750
CG32751,FBgn0052751,,,,,FBgn0052751,CG32751
CG3301,FBgn0038878,,,,,FBgn0038878,CG3301
CG33051,FBgn0053051,,,,,FBgn0053051,CG33051
CG33054,FBgn0053054,,,,,FBgn0053054,CG33054
CG33056,FBgn0053056,,,,,FBgn0053056,CG33056
CG33080,FBgn0053080,,,,,FBgn0053080,CG33080
CG33090,FBgn0028916,,,,,FBgn0028916,CG33090
CG33110,FBgn0053110,,,,,FBgn0053110,CG33110
CG33116,FBgn0053116,,,,,FBgn0053116,CG33116
CG33124,FBgn0053124,,,,,FBgn0053124,CG33124
CG33156,FBgn0053156,,,,,FBgn0053156,CG33156
CG33177,FBgn0053177,,,,,FBgn0053177,CG33177
CG33178,FBgn0053178,,,,,FBgn0053178,CG33178
CG33234,FBgn0053234,,,,,FBgn0053234,CG33234
CG33258,FBgn0053258,,,,,FBgn0053258,CG33258
CG33263,FBgn0053263,,,,,FBgn0053263,CG33263
CG33303,FBgn0053303,,,,,FBgn0053303,CG33303
CG33337,FBgn0053337,,,,,FBgn0053337,CG33337
CG33474,FBgn0053474,,,,,FBgn0053474,CG33474
CG3348,FBgn0040609,,,,,FBgn0040609,CG3348
CG33493,FBgn0053493,,,,,FBgn0053493,CG33493
CG33514,FBgn0053514,,,,,FBgn0053514,CG33514
CG33671,FBgn0061359,,,,,FBgn0061359,CG33671
CG3376,FBgn0034997,,,,,FBgn0034997,CG3376
CG33791,FBgn0035240,,,,,FBgn0035240,CG33791
CG33958,FBgn0053958,,,,,FBgn0053958,CG33958
CG33965,FBgn0053965,,,,,FBgn0053965,CG33965
CG33966,FBgn0053966,,,,,FBgn0053966,CG33966
CG33977,FBgn0053977,,,,,FBgn0053977,Dpm3
CG33985,FBgn0053985,,,,,FBgn0053985,CG33985
CG33986,FBgn0053986,,,,,FBgn0053986,CG33986
CG34015,FBgn0054015,,,,,FBgn0054015,CG34015
CG34041,FBgn0054041,,,,,FBgn0054041,CG34041
CG34220,FBgn0085249,,,,,FBgn0085249,CG34220
CG34261,FBgn0085290,,,,,FBgn0085290,CG34261
CG34282,FBgn0085311,,,,,FBgn0085311,CG34282
CG34324,FBgn0085353,,,,,FBgn0085353,CG34324
CG34342,FBgn0085371,,,,,FBgn0085371,CG34342
CG34345,FBgn0085374,,,,,FBgn0085374,CG34345
CG34357,FBgn0085386,,,,,FBgn0085386,CG34357
CG34383,FBgn0085412,,,,,FBgn0085412,kmr
CG34384,FBgn0085413,,,,,FBgn0085413,CG34384
CG34402,FBgn0085431,,,,,FBgn0085431,CG34402
CG34423,FBgn0085452,,,,,FBgn0085452,CG34423
CG34426,FBgn0085455,,,,,FBgn0085455,CG34426
CG34427,FBgn0085456,,,,,FBgn0085456,CG34427
CG34447,FBgn0085476,,,,,FBgn0085476,CG34447
CG34448,FBgn0085477,,,,,FBgn0085477,CG34448
CG3483,FBgn0035005,,,,,FBgn0035005,CG3483
CG3530,FBgn0028497,,,,,FBgn0028497,CG3530
CG3534,FBgn0038463,,,,,FBgn0038463,CG3534
CG3544,FBgn0031279,,,,,FBgn0031279,CG3544
CG3552,FBgn0035999,,,,,FBgn0035999,CG3552
CG3566,FBgn0029854,,,,,FBgn0029854,CG3566
CG3589,FBgn0035065,,,,,FBgn0035065,CG3589
CG3609,FBgn0031418,,,,,FBgn0031418,CG3609
CG3626,FBgn0029706,,,,,FBgn0029706,CG3626
CG3632,FBgn0030735,,,,,FBgn0030735,CG3632
CG3635,FBgn0032981,,,,,FBgn0032981,CG3635
CG3649,FBgn0034785,,,,,FBgn0034785,CG3649
CG3669,FBgn0039838,,,,,FBgn0039838,CAH6
CG3690,FBgn0040350,,,,,FBgn0040350,CG3690
CG3699,FBgn0040349,,,,,FBgn0040349,CG3699
CG3719,FBgn0024986,,,,,FBgn0024986,CG3719
CG3756,FBgn0031657,,,,,FBgn0031657,CG3756
CG3788,FBgn0034800,,,,,FBgn0034800,CG3788
CG3797,FBgn0036842,,,,,FBgn0036842,Ugt316A1
CG3803,FBgn0034938,,,,,FBgn0034938,CG3803
CG3809,FBgn0037995,,,,,FBgn0037995,Adk1
CG3823,FBgn0029863,,,,,FBgn0029863,CG3823
CG3842,FBgn0029866,,,,,FBgn0029866,CG3842
CG3860,FBgn0034951,,,,,FBgn0034951,CG3860
CG3902,FBgn0036824,,,,,FBgn0036824,CG3902
CG3940,FBgn0037788,,,,,FBgn0037788,CAH7
CG3942,FBgn0038008,,,,,FBgn0038008,CG3942
CG3961,FBgn0036821,,,,,FBgn0036821,CG3961
CG3999,FBgn0037801,,,,,FBgn0037801,CG3999
CG4009,FBgn0038469,,,,,FBgn0038469,CG4009
CG4020,FBgn0029821,,,,,FBgn0029821,CG4020
CG40472,FBgn0085736,,,,,FBgn0085736,CG40472
CG40485,FBgn0069973,,,,,FBgn0069973,CG40485
CG40486,FBgn0263830,,,,,FBgn0263830,CG40486
CG4098,FBgn0036648,,,,,FBgn0036648,CG4098
CG4174,FBgn0036793,,,,,FBgn0036793,CG4174
CG4210,FBgn0038302,,,,,FBgn0038302,CG4210
CG42235,FBgn0250757,,,,,FBgn0250757,CG42235
CG42237,FBgn0250862,,,,,FBgn0250862,CG42237
CG42249,FBgn0259101,,,,,FBgn0259101,CG42249
CG42255,FBgn0259140,,,,,FBgn0259140,CG42255
CG42271,FBgn0259166,,,,,FBgn0259166,CG42271
CG42296,FBgn0259192,,,,,FBgn0259192,CG42296
CG42331,FBgn0259233,,,,,FBgn0259233,CG42331
CG42379,FBgn0259725,,,,,FBgn0259725,CG42379
CG42380,FBgn0259726,,,,,FBgn0259726,CG42380
CG42381,FBgn0259727,,,,,FBgn0259727,CG42381
CG42397,FBgn0259748,,,,,FBgn0259748,CG42397
CG42456,FBgn0259933,,,,,FBgn0259933,Dpm2
CG42494,FBgn0260026,,,,,FBgn0260026,CG42494
CG42514,FBgn0260388,,,,,FBgn0260388,CG42514
CG42525,FBgn0260430,,,,,FBgn0260430,CG42525
CG42556,FBgn0260758,,,,,FBgn0260758,CG42556
CG42637,FBgn0261360,,,,,FBgn0261360,CG42637
CG42668,FBgn0261550,,,,,FBgn0261550,CG42668
CG42729,FBgn0261682,,,,,FBgn0261682,CG42729
CG42750,FBgn0261804,,,,,FBgn0261804,CG42750
CG42813,FBgn0261995,,,,,FBgn0261995,CG42813
CG42815,FBgn0261997,,,,,FBgn0261997,CG42815
CG42816,FBgn0261998,,,,,FBgn0261998,CG42816
CG42837,FBgn0262026,,,,,FBgn0262026,CG42837
CG4302,FBgn0027073,,,,,FBgn0027073,Ugt49B1
CG4306,FBgn0036787,,,,,FBgn0036787,CG4306
CG43313,FBgn0263005,,,,,FBgn0263005,Chpf
CG43345,FBgn0263050,,,,,FBgn0263050,CG43345
CG4335,FBgn0038795,,,,,FBgn0038795,CG4335
CG43373,FBgn0263131,,,,,FBgn0263131,CG43373
CG43693,FBgn0263776,,,,,FBgn0263776,CG43693
CG4372,FBgn0034665,,,,,FBgn0034665,CG4372
CG43896,FBgn0264488,,,,,FBgn0264488,CG43896
CG4390,FBgn0038771,,,,,FBgn0038771,CG4390
CG4407,FBgn0030431,,,,,FBgn0030431,CG4407
CG44098,FBgn0264907,,,,,FBgn0264907,CG44098
CG44242,FBgn0265177,,,,,FBgn0265177,CG44242
CG44243,FBgn0265178,,,,,FBgn0265178,CG44243
CG44245,FBgn0265180,,,,,FBgn0265180,CG44245
CG44247,FBgn0265182,,,,,FBgn0265182,CG44247
CG4456,FBgn0001228,,,,,FBgn0001228,CG4456
CG4459,FBgn0038753,,,,,FBgn0038753,CG4459
CG4462,FBgn0038752,,,,,FBgn0038752,CG4462
CG4465,FBgn0038750,,,,,FBgn0038750,CG4465
CG44837,FBgn0266100,,,,,FBgn0266100,CG44837
CG45064,FBgn0266434,,,,,FBgn0266434,CG45064
CG45065,FBgn0266435,,,,,FBgn0266435,CG45065
CG45071,FBgn0266441,,,,,FBgn0266441,CG45071
CG4546,FBgn0038373,,,,,FBgn0038373,CG4546
CG4563,FBgn0035006,,,,,FBgn0035006,CG4563
CG4565,FBgn0037841,,,,,FBgn0037841,CG4565
CG4582,FBgn0039344,,,,,FBgn0039344,CG4582
CG4586,FBgn0029924,,,,,FBgn0029924,CG4586
CG4592,FBgn0032162,,,,,FBgn0032162,CG4592
CG4594,FBgn0032161,,,,,FBgn0032161,CG4594
CG4598,FBgn0032160,,,,,FBgn0032160,CG4598
CG4603,FBgn0035593,,,,,FBgn0035593,CG4603
CG4630,FBgn0033809,,,,,FBgn0033809,CG4630
CG4706,FBgn0037862,,,,,FBgn0037862,mAcon2
CG4743,FBgn0039357,,,,,FBgn0039357,CG4743
CG4747,FBgn0043456,,,,,FBgn0043456,Ndf
CG4752,FBgn0034733,,,,,FBgn0034733,CG4752
CG4770,FBgn0038751,,,,,FBgn0038751,CG4770
CG4797,FBgn0034909,,,,,FBgn0034909,CG4797
CG4822,FBgn0031220,,,,,FBgn0031220,CG4822
CG4825,FBgn0037010,,,,,FBgn0287585,Pss
CG4829,FBgn0030796,,,,,FBgn0030796,CG4829
CG4830,FBgn0037996,,,,,FBgn0037996,CG4830
CG4835,FBgn0035607,,,,,FBgn0035607,CG4835
CG4839,FBgn0032187,,,,,FBgn0032187,CG4839
CG4842,FBgn0036620,,,,,FBgn0036620,CG4842
CG4860,FBgn0037999,,,,,FBgn0037999,CG4860
CG4872,FBgn0030799,,,,,FBgn0030799,CG4872
CG4968,FBgn0032214,,,,,FBgn0032214,CG4968
CG4988,FBgn0032372,,,,,FBgn0032372,CG4988
CG4991,FBgn0030817,,,,,FBgn0030817,CG4991
CG5009,FBgn0027572,,,,,FBgn0027572,ACOX1
CG5026,FBgn0035945,,,,,FBgn0035945,CG5026
CG5028,FBgn0039358,,,,,FBgn0039358,CG5028
CG5037,FBgn0032222,,,,,FBgn0032222,CG5037
CG5044,FBgn0038326,,,,,FBgn0038326,CG5044
CG5065,FBgn0034145,,,,,FBgn0034145,CG5065
CG5068,FBgn0035951,,,,,FBgn0035951,CG5068
CG5078,FBgn0037005,,,,,FBgn0037005,CG5078
CG5103,FBgn0036784,,,,,FBgn0036784,CG5103
CG5112,FBgn0039341,,,,,FBgn0039341,CG5112
CG5122,FBgn0032471,,,,,FBgn0032471,CG5122
CG5144,FBgn0035957,,,,,FBgn0035957,CG5144
CG5162,FBgn0030828,,,,,FBgn0030828,CG5162
CG5171,FBgn0031907,,,,,FBgn0031907,CG5171
CG5174,FBgn0034345,,,,,FBgn0034345,CG5174
CG5177,FBgn0031908,,,,,FBgn0031908,CG5177
CG5214,FBgn0037891,,,,,FBgn0037891,CG5214
CG5235,FBgn0036565,,,,,FBgn0036565,CG5235
CG5254,FBgn0040383,,,,,FBgn0040383,CG5254
CG5265,FBgn0038486,,,,,FBgn0038486,CG5265
CG5276,FBgn0037900,,,,,FBgn0037900,CG5276
CG5282,FBgn0036986,,,,,FBgn0036986,CG5282
CG5287,FBgn0032477,,,,,FBgn0032477,Alg7
CG5292,FBgn0038491,,,,,FBgn0038491,CG5292
CG5321,FBgn0030575,,,,,FBgn0030575,CG5321
CG5326,FBgn0038983,,,,,FBgn0038983,CG5326
CG5377,FBgn0038974,,,,,FBgn0038974,CG5377
CG5379,FBgn0038956,,,,,FBgn0038956,CAH8
CG5380,FBgn0038951,,,,,FBgn0038951,CG5380
CG5432,FBgn0039425,,,,,FBgn0039425,Ald2
CG5493,FBgn0034364,,,,,FBgn0034364,CG5493
CG5535,FBgn0036764,,,,,FBgn0036764,CG5535
CG5568,FBgn0035641,,,,,FBgn0035641,CG5568
CG5569,FBgn0034919,,,,,FBgn0034919,CG5569
CG5590,FBgn0039537,,,,,FBgn0039537,CG5590
CG5592,FBgn0035645,,,,,FBgn0035645,CG5592
CG5599,FBgn0030612,,,,,FBgn0030612,CG5599
CG5611,FBgn0039531,,,,,FBgn0039531,CG5611
CG5613,FBgn0030839,,,,,FBgn0030839,CG5613
CG5618,FBgn0036975,,,,,FBgn0036975,CG5618
CG5665,FBgn0036977,,,,,FBgn0036977,CG5665
CG5687,FBgn0035293,,,,,FBgn0035293,CG5687
CG5724,FBgn0038082,,,,,FBgn0038082,Ugt37A2
CG5726,FBgn0034313,,,,,FBgn0034313,CG5726
CG5731,FBgn0032192,,,,,FBgn0032192,CG5731
CG5756,FBgn0034301,,,,,FBgn0034301,CG5756
CG5757,FBgn0034299,,,,,FBgn0034299,CG5757
CG5793,FBgn0038858,,,,,FBgn0038858,CG5793
CG5828,FBgn0031682,,,,,FBgn0031682,CG5828
CG5844,FBgn0038049,,,,,FBgn0038049,Srlp
CG5853,FBgn0032167,,,,,FBgn0032167,CG5853
CG5854,FBgn0039130,,,,,FBgn0039130,CG5854
CG5883,FBgn0036225,,,,,FBgn0036225,CG5883
CG5895,FBgn0036560,,,,,FBgn0036560,CG5895
CG5897,FBgn0036220,,,,,FBgn0036220,CG5897
CG5921,FBgn0029835,,,,,FBgn0029835,CG5921
CG5946,FBgn0036211,,,,,FBgn0036211,CG5946
CG5955,FBgn0036997,,,,,FBgn0036997,CG5955
CG5966,FBgn0029831,,,,,FBgn0029831,CG5966
CG5999,FBgn0038083,,,,,FBgn0038083,Ugt37A3
CG6000,FBgn0039145,,,,,FBgn0039145,CG6000
CG6006,FBgn0063649,,,,,FBgn0063649,CG6006
CG6012,FBgn0032615,,,,,FBgn0032615,CG6012
CG6052,FBgn0036747,,,,,FBgn0036747,CG6052
CG6083,FBgn0036183,,,,,FBgn0036183,CG6083
CG6084,FBgn0086254,,,,,FBgn0086254,Akr1B
CG6106,FBgn0030914,,,,,FBgn0030914,CG6106
CG6126,FBgn0038407,,,,,FBgn0038407,CG6126
CG6142,FBgn0039415,,,,,FBgn0039415,CG6142
CG6145,FBgn0033853,,,,,FBgn0033853,CG6145
CG6154,FBgn0039420,,,,,FBgn0039420,CG6154
CG6178,FBgn0039156,,,,,FBgn0039156,CG6178
CG6179,FBgn0030915,,,,,FBgn0030915,CG6179
CG6201,FBgn0032343,,,,,FBgn0032343,CG6201
CG6218,FBgn0038321,,,,,FBgn0038321,CG6218
CG6262,FBgn0034121,,,,,FBgn0034121,CG6262
CG6271,FBgn0039476,,,,,FBgn0039476,CG6271
CG6277,FBgn0039475,,,,,FBgn0039475,CG6277
CG6282,FBgn0035914,,,,,FBgn0035914,CG6282
CG6283,FBgn0039474,,,,,FBgn0039474,CG6283
CG6287,FBgn0032350,,,,,FBgn0032350,CG6287
CG6293,FBgn0037807,,,,,FBgn0037807,CG6293
CG6295,FBgn0039471,,,,,FBgn0039471,CG6295
CG6296,FBgn0039470,,,,,FBgn0039470,CG6296
CG6299,FBgn0030641,,,,,FBgn0030641,CG6299
CG6300,FBgn0038730,,,,,FBgn0038730,CG6300
CG6330,FBgn0039464,,,,,FBgn0039464,CG6330
CG6403,FBgn0039453,,,,,FBgn0039453,CG6403
CG6415,FBgn0032287,,,,,FBgn0032287,CG6415
CG6428,FBgn0029689,,,,,FBgn0029689,CG6428
CG6431,FBgn0032289,,,,,FBgn0032289,CG6431
CG6432,FBgn0039184,,,,,FBgn0039184,CG6432
CG6465,FBgn0037818,,,,,FBgn0037818,CG6465
CG6472,FBgn0034166,,,,,FBgn0034166,CG6472
CG6475,FBgn0038886,,,,,FBgn0038886,Ugt49B2
CG6484,FBgn0034247,,,,,FBgn0034247,CG6484
CG6565,FBgn0032513,,,,,FBgn0032513,CG6565
CG6574,FBgn0037846,,,,,FBgn0037846,CG6574
CG6629,FBgn0037860,,,,,FBgn0037860,CG6629
CG6638,FBgn0035911,,,,,FBgn0035911,CG6638
CG6650,FBgn0036402,,,,,FBgn0036402,CG6650
CG6656,FBgn0038912,,,,,FBgn0038912,CG6656
CG6660,FBgn0039030,,,,,FBgn0039030,CG6660
CG6661,FBgn0036403,,,,,FBgn0036403,CG6661
CG6675,FBgn0032973,,,,,FBgn0032973,CG6675
CG6707,FBgn0036058,,,,,FBgn0036058,CG6707
CG6723,FBgn0037895,,,,,FBgn0037895,CG6723
CG6726,FBgn0039049,,,,,FBgn0039049,CG6726
CG6733,FBgn0039052,,,,,FBgn0039052,CG6733
CG6738,FBgn0039053,,,,,FBgn0039053,CG6738
CG6753,FBgn0038070,,,,,FBgn0038070,CG6753
CG6767,FBgn0036030,,,,,FBgn0036030,Prps
CG6805,FBgn0034179,,,,,FBgn0034179,CG6805
CG6847,FBgn0030884,,,,,FBgn0030884,CG6847
CG6893,FBgn0036807,,,,,FBgn0036807,CG6893
CG6903,FBgn0029737,,,,,FBgn0029737,CG6903
CG6910,FBgn0036262,,,,,FBgn0036262,CG6910
CG6933,FBgn0036952,,,,,FBgn0036952,CG6933
CG6950,FBgn0037955,,,,,FBgn0037955,Kyat
CG6951,FBgn0036959,,,,,FBgn0036959,CG6951
CG6962,FBgn0037958,,,,,FBgn0037958,CG6962
CG6978,FBgn0029727,,,,,FBgn0029727,CG6978
CG6984,FBgn0034191,,,,,FBgn0034191,CG6984
CG6996,FBgn0036950,,,,,FBgn0036950,CG6996
CG7017,FBgn0036951,,,,,FBgn0036951,CG7017
CG7024,FBgn0029722,,,,,FBgn0029722,CG7024
CG7049,FBgn0035102,,,,,FBgn0035102,CG7049
CG7059,FBgn0038957,,,,,FBgn0038957,CG7059
CG7069,FBgn0038952,,,,,FBgn0038952,CG7069
CG7091,FBgn0038099,,,,,FBgn0038099,CG7091
CG7115,FBgn0027515,,,,,FBgn0027515,CG7115
CG7140,FBgn0037147,,,,,FBgn0037147,CG7140
CG7149,FBgn0031948,,,,,FBgn0031948,CG7149
CG7185,FBgn0035872,,,,,FBgn0035872,Cpsf6
CG7248,FBgn0036229,,,,,FBgn0036229,CG7248
CG7252,FBgn0036226,,,,,FBgn0036226,CG7252
CG7255,FBgn0036493,,,,,FBgn0036493,CG7255
CG7277,FBgn0031713,,,,,FBgn0031713,Coq6
CG7290,FBgn0036949,,,,,FBgn0036949,CG7290
CG7298,FBgn0036948,,,,,FBgn0036948,CG7298
CG7304,FBgn0036527,,,,,FBgn0036527,CG7304
CG7322,FBgn0030968,,,,,FBgn0030968,CG7322
CG7328,FBgn0036942,,,,,FBgn0036942,CG7328
CG7329,FBgn0032271,,,,,FBgn0032271,CG7329
CG7335,FBgn0036941,,,,,FBgn0036941,CG7335
CG7339,FBgn0036188,,,,,FBgn0036188,CG7339
CG7362,FBgn0038258,,,,,FBgn0038258,CG7362
CG7365,FBgn0036939,,,,,FBgn0036939,CG7365
CG7367,FBgn0031976,,,,,FBgn0031976,CG7367
CG7402,FBgn0036768,,,,,FBgn0036768,CG7402
CG7408,FBgn0036765,,,,,FBgn0036765,CG7408
CG7430,FBgn0036762,,,,,FBgn0036762,CG7430
CG7458,FBgn0037144,,,,,FBgn0037144,CG7458
CG7461,FBgn0034432,,,,,FBgn0034432,CG7461
CG7470,FBgn0037146,,,,,FBgn0037146,P5CS
